"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","leap-416",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth8 --nocolor --output ./results/upgrade/1000-from-ids1.csv",,,,"Date:","27 Jul 2017 22:24:18 UTC"

"net/dc2.s1-eth8",,"system"
0.0,9873202.0,27-07 22:25:23
0.0,11511654.0,27-07 22:25:24
0.0,11736100.0,27-07 22:25:25
0.0,11046578.0,27-07 22:25:26
0.0,11776438.0,27-07 22:25:27
0.0,11544097.0,27-07 22:25:28
0.0,9828322.0,27-07 22:25:29
0.0,11681818.0,27-07 22:25:30
0.0,11513342.0,27-07 22:25:31
0.0,11253569.0,27-07 22:25:32
0.0,11790415.0,27-07 22:25:33
0.0,9976690.0,27-07 22:25:34
0.0,11503771.0,27-07 22:25:35
0.0,11843681.0,27-07 22:25:36
0.0,11013894.0,27-07 22:25:37
0.0,11873778.0,27-07 22:25:38
0.0,9972785.0,27-07 22:25:39
0.0,11403413.0,27-07 22:25:40
0.0,11683010.0,27-07 22:25:41
0.0,11031639.0,27-07 22:25:42
0.0,11724529.0,27-07 22:25:43
0.0,12042008.0,27-07 22:25:44
0.0,9473735.0,27-07 22:25:45
0.0,11676022.0,27-07 22:25:46
0.0,11798245.0,27-07 22:25:47
0.0,10984370.0,27-07 22:25:48
0.0,11654092.0,27-07 22:25:49
0.0,10030962.0,27-07 22:25:50
0.0,11504690.0,27-07 22:25:51
0.0,11750864.0,27-07 22:25:52
0.0,11023857.0,27-07 22:25:53
0.0,11800944.0,27-07 22:25:54
0.0,10587909.0,27-07 22:25:55
0.0,10756919.0,27-07 22:25:56
42.0,11681008.0,27-07 22:25:57
0.0,11420123.0,27-07 22:25:58
0.0,11338259.0,27-07 22:25:59
0.0,11900829.0,27-07 22:26:00
0.0,9677931.0,27-07 22:26:01
0.0,11689039.0,27-07 22:26:02
0.0,11895925.0,27-07 22:26:03
0.0,10927084.0,27-07 22:26:04
0.0,11673540.0,27-07 22:26:05
0.0,10136160.0,27-07 22:26:06
0.0,11457132.0,27-07 22:26:07
0.0,11741848.0,27-07 22:26:08
0.0,11048870.0,27-07 22:26:09
0.0,11828559.0,27-07 22:26:10
0.0,11203565.0,27-07 22:26:11
0.0,10242859.0,27-07 22:26:12
0.0,11704887.0,27-07 22:26:13
0.0,11553663.0,27-07 22:26:14
0.0,11316144.0,27-07 22:26:15
0.0,11762474.0,27-07 22:26:16
0.0,9785077.0,27-07 22:26:17
0.0,11656594.0,27-07 22:26:18
0.0,11837677.0,27-07 22:26:19
0.0,10966612.0,27-07 22:26:20
0.0,11854038.0,27-07 22:26:21
0.0,9902422.0,27-07 22:26:22
0.0,11506718.0,27-07 22:26:23
0.0,11694436.0,27-07 22:26:24
0.0,11039306.0,27-07 22:26:25
0.0,11776646.0,27-07 22:26:26
0.0,11776691.0,27-07 22:26:27
0.0,9726374.0,27-07 22:26:28
0.0,11688704.0,27-07 22:26:29
0.0,11550841.0,27-07 22:26:30
0.0,11245703.0,27-07 22:26:31
0.0,11667935.0,27-07 22:26:32
0.0,10019102.0,27-07 22:26:33
0.0,11485910.0,27-07 22:26:34
0.0,11788973.0,27-07 22:26:35
0.0,10994842.0,27-07 22:26:36
0.0,11863456.0,27-07 22:26:37
0.0,10152817.0,27-07 22:26:38
0.0,11156983.0,27-07 22:26:39
0.0,11681695.0,27-07 22:26:40
0.0,11055376.0,27-07 22:26:41
0.0,11873469.0,27-07 22:26:42
0.0,11900197.0,27-07 22:26:43
42.0,9525682.0,27-07 22:26:44
0.0,11744941.0,27-07 22:26:45
0.0,11892975.0,27-07 22:26:46
0.0,10932870.0,27-07 22:26:47
0.0,11724241.0,27-07 22:26:48
0.0,2894386.0,27-07 22:26:49
0.0,0.0,27-07 22:26:50
0.0,0.0,27-07 22:26:51
0.0,0.0,27-07 22:26:52
0.0,0.0,27-07 22:26:53
0.0,0.0,27-07 22:26:54
0.0,0.0,27-07 22:26:55
0.0,0.0,27-07 22:26:56
0.0,0.0,27-07 22:26:57
0.0,0.0,27-07 22:26:58
0.0,0.0,27-07 22:26:59
0.0,0.0,27-07 22:27:00
0.0,0.0,27-07 22:27:01
0.0,0.0,27-07 22:27:02
0.0,0.0,27-07 22:27:03
0.0,0.0,27-07 22:27:04
0.0,0.0,27-07 22:27:05
0.0,0.0,27-07 22:27:06
0.0,0.0,27-07 22:27:07
0.0,0.0,27-07 22:27:08
0.0,0.0,27-07 22:27:09
0.0,0.0,27-07 22:27:10
0.0,0.0,27-07 22:27:11
0.0,0.0,27-07 22:27:12
0.0,0.0,27-07 22:27:13
0.0,0.0,27-07 22:27:14
0.0,0.0,27-07 22:27:15
0.0,0.0,27-07 22:27:16
0.0,0.0,27-07 22:27:17
0.0,0.0,27-07 22:27:18
0.0,0.0,27-07 22:27:19
0.0,0.0,27-07 22:27:20
0.0,0.0,27-07 22:27:21
0.0,0.0,27-07 22:27:22
0.0,0.0,27-07 22:27:23
0.0,0.0,27-07 22:27:24
0.0,0.0,27-07 22:27:25
0.0,0.0,27-07 22:27:26
0.0,0.0,27-07 22:27:27
0.0,0.0,27-07 22:27:28
0.0,0.0,27-07 22:27:29
0.0,0.0,27-07 22:27:30
0.0,0.0,27-07 22:27:31
0.0,0.0,27-07 22:27:32
0.0,0.0,27-07 22:27:33
0.0,0.0,27-07 22:27:34
0.0,0.0,27-07 22:27:35
0.0,0.0,27-07 22:27:36
0.0,0.0,27-07 22:27:37
0.0,0.0,27-07 22:27:38
0.0,0.0,27-07 22:27:39
0.0,0.0,27-07 22:27:40
0.0,0.0,27-07 22:27:41
0.0,0.0,27-07 22:27:42
0.0,0.0,27-07 22:27:43
0.0,0.0,27-07 22:27:44
0.0,0.0,27-07 22:27:45
0.0,0.0,27-07 22:27:46
0.0,0.0,27-07 22:27:47
0.0,0.0,27-07 22:27:48
0.0,0.0,27-07 22:27:49
0.0,0.0,27-07 22:27:50
0.0,0.0,27-07 22:27:51
0.0,0.0,27-07 22:27:52
0.0,0.0,27-07 22:27:53
0.0,0.0,27-07 22:27:54
0.0,0.0,27-07 22:27:55
0.0,0.0,27-07 22:27:56
0.0,0.0,27-07 22:27:57
0.0,0.0,27-07 22:27:58
0.0,0.0,27-07 22:27:59
0.0,0.0,27-07 22:28:00
0.0,0.0,27-07 22:28:01
0.0,0.0,27-07 22:28:02
0.0,0.0,27-07 22:28:03
0.0,0.0,27-07 22:28:04
0.0,0.0,27-07 22:28:05
0.0,0.0,27-07 22:28:06
0.0,0.0,27-07 22:28:07
0.0,0.0,27-07 22:28:08
0.0,0.0,27-07 22:28:09
0.0,0.0,27-07 22:28:10
0.0,0.0,27-07 22:28:11
0.0,0.0,27-07 22:28:12
0.0,0.0,27-07 22:28:13
0.0,0.0,27-07 22:28:14
0.0,0.0,27-07 22:28:15
0.0,0.0,27-07 22:28:16
0.0,0.0,27-07 22:28:17
0.0,0.0,27-07 22:28:18
0.0,0.0,27-07 22:28:19
0.0,0.0,27-07 22:28:20
0.0,0.0,27-07 22:28:21
0.0,0.0,27-07 22:28:22
0.0,0.0,27-07 22:28:23
0.0,0.0,27-07 22:28:24
0.0,0.0,27-07 22:28:25
0.0,0.0,27-07 22:28:26
0.0,0.0,27-07 22:28:27
0.0,0.0,27-07 22:28:28
0.0,0.0,27-07 22:28:29
0.0,0.0,27-07 22:28:30
0.0,0.0,27-07 22:28:31
0.0,0.0,27-07 22:28:32
0.0,0.0,27-07 22:28:33
0.0,0.0,27-07 22:28:34
0.0,0.0,27-07 22:28:35
0.0,0.0,27-07 22:28:36
0.0,0.0,27-07 22:28:37
0.0,0.0,27-07 22:28:38
0.0,0.0,27-07 22:28:39
0.0,0.0,27-07 22:28:40
0.0,0.0,27-07 22:28:41
0.0,0.0,27-07 22:28:42
0.0,0.0,27-07 22:28:43
0.0,0.0,27-07 22:28:44
0.0,0.0,27-07 22:28:45
0.0,0.0,27-07 22:28:46
0.0,0.0,27-07 22:28:47
0.0,0.0,27-07 22:28:48
0.0,0.0,27-07 22:28:49
0.0,0.0,27-07 22:28:50
0.0,0.0,27-07 22:28:51
0.0,0.0,27-07 22:28:52
0.0,0.0,27-07 22:28:53
0.0,0.0,27-07 22:28:54
0.0,0.0,27-07 22:28:55
0.0,0.0,27-07 22:28:56
0.0,0.0,27-07 22:28:57
0.0,0.0,27-07 22:28:58
0.0,0.0,27-07 22:28:59
0.0,0.0,27-07 22:29:00
0.0,0.0,27-07 22:29:01
0.0,0.0,27-07 22:29:02
0.0,0.0,27-07 22:29:03
0.0,0.0,27-07 22:29:04
0.0,0.0,27-07 22:29:05
0.0,0.0,27-07 22:29:06
0.0,0.0,27-07 22:29:07
0.0,0.0,27-07 22:29:08
0.0,0.0,27-07 22:29:09
0.0,0.0,27-07 22:29:10
0.0,0.0,27-07 22:29:11
0.0,0.0,27-07 22:29:12
0.0,0.0,27-07 22:29:13
0.0,0.0,27-07 22:29:14
0.0,0.0,27-07 22:29:15
0.0,0.0,27-07 22:29:16
0.0,0.0,27-07 22:29:17
